,Id,ActivityHour,StepTotal
15441,6775888955,4/13/2016 8:00:00 PM,1131
15442,6775888955,4/13/2016 9:00:00 PM,119
15443,6775888955,4/13/2016 10:00:00 PM,1200
15444,6775888955,4/13/2016 11:00:00 PM,473
15447,6775888955,4/14/2016 2:00:00 AM,7
15449,6775888955,4/14/2016 4:00:00 AM,8
15452,6775888955,4/14/2016 7:00:00 AM,277
15453,6775888955,4/14/2016 8:00:00 AM,1196
15454,6775888955,4/14/2016 9:00:00 AM,55
15455,6775888955,4/14/2016 10:00:00 AM,241
15456,6775888955,4/14/2016 11:00:00 AM,44
15457,6775888955,4/14/2016 12:00:00 PM,650
15465,6775888955,4/14/2016 8:00:00 PM,1112
15466,6775888955,4/14/2016 9:00:00 PM,998
15467,6775888955,4/14/2016 10:00:00 PM,259
15468,6775888955,4/14/2016 11:00:00 PM,315
15469,6775888955,4/15/2016 12:00:00 AM,37
15470,6775888955,4/15/2016 1:00:00 AM,9
15475,6775888955,4/15/2016 6:00:00 AM,20
15476,6775888955,4/15/2016 7:00:00 AM,648
15477,6775888955,4/15/2016 8:00:00 AM,480
15478,6775888955,4/15/2016 9:00:00 AM,88
15512,6775888955,4/16/2016 7:00:00 PM,1103
15525,6775888955,4/17/2016 8:00:00 AM,2303
15526,6775888955,4/17/2016 9:00:00 AM,194
15550,6775888955,4/18/2016 9:00:00 AM,9
15551,6775888955,4/18/2016 10:00:00 AM,311
15552,6775888955,4/18/2016 11:00:00 AM,1369
15553,6775888955,4/18/2016 12:00:00 PM,2492
15554,6775888955,4/18/2016 1:00:00 PM,1687
15555,6775888955,4/18/2016 2:00:00 PM,1652
15556,6775888955,4/18/2016 3:00:00 PM,774
15595,6775888955,4/20/2016 6:00:00 AM,858
15596,6775888955,4/20/2016 7:00:00 AM,1012
15597,6775888955,4/20/2016 8:00:00 AM,806
15598,6775888955,4/20/2016 9:00:00 AM,410
15599,6775888955,4/20/2016 10:00:00 AM,711
15600,6775888955,4/20/2016 11:00:00 AM,1135
15601,6775888955,4/20/2016 12:00:00 PM,1008
15602,6775888955,4/20/2016 1:00:00 PM,1334
15603,6775888955,4/20/2016 2:00:00 PM,990
15604,6775888955,4/20/2016 3:00:00 PM,392
15605,6775888955,4/20/2016 4:00:00 PM,1707
15606,6775888955,4/20/2016 5:00:00 PM,222
15607,6775888955,4/20/2016 6:00:00 PM,186
15644,6775888955,4/22/2016 7:00:00 AM,43
15645,6775888955,4/22/2016 8:00:00 AM,594
15696,6775888955,4/24/2016 11:00:00 AM,742
15703,6775888955,4/24/2016 6:00:00 PM,1411
15718,6775888955,4/25/2016 9:00:00 AM,1272
15719,6775888955,4/25/2016 10:00:00 AM,719
15720,6775888955,4/25/2016 11:00:00 AM,1008
15721,6775888955,4/25/2016 12:00:00 PM,2719
15722,6775888955,4/25/2016 1:00:00 PM,745
15738,6775888955,4/26/2016 5:00:00 AM,2127
15741,6775888955,4/26/2016 8:00:00 AM,755
15742,6775888955,4/26/2016 9:00:00 AM,74
15751,6775888955,4/26/2016 6:00:00 PM,281
15752,6775888955,4/26/2016 7:00:00 PM,613
15794,6775888955,4/28/2016 1:00:00 PM,88
15795,6775888955,4/28/2016 2:00:00 PM,615
15848,6775888955,4/30/2016 7:00:00 PM,715
15849,6775888955,4/30/2016 8:00:00 PM,5
15850,6775888955,4/30/2016 9:00:00 PM,828
15851,6775888955,4/30/2016 10:00:00 PM,270
15852,6775888955,4/30/2016 11:00:00 PM,685
15853,6775888955,5/1/2016 12:00:00 AM,422
15865,6775888955,5/1/2016 12:00:00 PM,550
15866,6775888955,5/1/2016 1:00:00 PM,305
15869,6775888955,5/1/2016 4:00:00 PM,208
15870,6775888955,5/1/2016 5:00:00 PM,1002
15923,6775888955,5/3/2016 10:00:00 PM,9
15991,6775888955,5/6/2016 6:00:00 PM,614
15992,6775888955,5/6/2016 7:00:00 PM,338
15993,6775888955,5/6/2016 8:00:00 PM,596
15994,6775888955,5/6/2016 9:00:00 PM,1500
15995,6775888955,5/6/2016 10:00:00 PM,1021
15996,6775888955,5/6/2016 11:00:00 PM,573
15997,6775888955,5/7/2016 12:00:00 AM,557
16004,6775888955,5/7/2016 7:00:00 AM,585
16005,6775888955,5/7/2016 8:00:00 AM,738
16006,6775888955,5/7/2016 9:00:00 AM,12
16007,6962181067,4/12/2016 12:00:00 AM,32
16013,6962181067,4/12/2016 6:00:00 AM,21
16014,6962181067,4/12/2016 7:00:00 AM,412
16015,6962181067,4/12/2016 8:00:00 AM,156
16016,6962181067,4/12/2016 9:00:00 AM,2812
16017,6962181067,4/12/2016 10:00:00 AM,2477
16018,6962181067,4/12/2016 11:00:00 AM,431
16019,6962181067,4/12/2016 12:00:00 PM,128
16020,6962181067,4/12/2016 1:00:00 PM,26
16021,6962181067,4/12/2016 2:00:00 PM,76
16022,6962181067,4/12/2016 3:00:00 PM,214
16023,6962181067,4/12/2016 4:00:00 PM,382
16024,6962181067,4/12/2016 5:00:00 PM,333
16025,6962181067,4/12/2016 6:00:00 PM,936
16026,6962181067,4/12/2016 7:00:00 PM,1717
16029,6962181067,4/12/2016 10:00:00 PM,4
16030,6962181067,4/12/2016 11:00:00 PM,42
16031,6962181067,4/13/2016 12:00:00 AM,16
16032,6962181067,4/13/2016 1:00:00 AM,34
16034,6962181067,4/13/2016 3:00:00 AM,9
16035,6962181067,4/13/2016 4:00:00 AM,27
16039,6962181067,4/13/2016 8:00:00 AM,54
16040,6962181067,4/13/2016 9:00:00 AM,51
16043,6962181067,4/13/2016 12:00:00 PM,108
16044,6962181067,4/13/2016 1:00:00 PM,81
16045,6962181067,4/13/2016 2:00:00 PM,45
16046,6962181067,4/13/2016 3:00:00 PM,616
16047,6962181067,4/13/2016 4:00:00 PM,197
16048,6962181067,4/13/2016 5:00:00 PM,1754
16049,6962181067,4/13/2016 6:00:00 PM,1696
16050,6962181067,4/13/2016 7:00:00 PM,78
16051,6962181067,4/13/2016 8:00:00 PM,658
16052,6962181067,4/13/2016 9:00:00 PM,18
16053,6962181067,4/13/2016 10:00:00 PM,185
16054,6962181067,4/13/2016 11:00:00 PM,25
16056,6962181067,4/14/2016 1:00:00 AM,29
16058,6962181067,4/14/2016 3:00:00 AM,8
16061,6962181067,4/14/2016 6:00:00 AM,34
16063,6962181067,4/14/2016 8:00:00 AM,116
16064,6962181067,4/14/2016 9:00:00 AM,293
16065,6962181067,4/14/2016 10:00:00 AM,4
16066,6962181067,4/14/2016 11:00:00 AM,54
16067,6962181067,4/14/2016 12:00:00 PM,171
16068,6962181067,4/14/2016 1:00:00 PM,33
16069,6962181067,4/14/2016 2:00:00 PM,30
16070,6962181067,4/14/2016 3:00:00 PM,177
16071,6962181067,4/14/2016 4:00:00 PM,60
16072,6962181067,4/14/2016 5:00:00 PM,215
16073,6962181067,4/14/2016 6:00:00 PM,24
16074,6962181067,4/14/2016 7:00:00 PM,24
16075,6962181067,4/14/2016 8:00:00 PM,107
16077,6962181067,4/14/2016 10:00:00 PM,165
16078,6962181067,4/14/2016 11:00:00 PM,7
16079,6962181067,4/15/2016 12:00:00 AM,36
16082,6962181067,4/15/2016 3:00:00 AM,7
16085,6962181067,4/15/2016 6:00:00 AM,26
16086,6962181067,4/15/2016 7:00:00 AM,1158
16087,6962181067,4/15/2016 8:00:00 AM,551
16088,6962181067,4/15/2016 9:00:00 AM,1109
16089,6962181067,4/15/2016 10:00:00 AM,19
16090,6962181067,4/15/2016 11:00:00 AM,1151
16091,6962181067,4/15/2016 12:00:00 PM,444
16093,6962181067,4/15/2016 2:00:00 PM,207
16094,6962181067,4/15/2016 3:00:00 PM,43
16096,6962181067,4/15/2016 5:00:00 PM,82
16097,6962181067,4/15/2016 6:00:00 PM,557
16098,6962181067,4/15/2016 7:00:00 PM,41
16099,6962181067,4/15/2016 8:00:00 PM,61
16101,6962181067,4/15/2016 10:00:00 PM,47
16102,6962181067,4/15/2016 11:00:00 PM,24
16103,6962181067,4/16/2016 12:00:00 AM,6
16104,6962181067,4/16/2016 1:00:00 AM,22
16106,6962181067,4/16/2016 3:00:00 AM,6
16110,6962181067,4/16/2016 7:00:00 AM,79
16111,6962181067,4/16/2016 8:00:00 AM,902
16113,6962181067,4/16/2016 10:00:00 AM,837
16114,6962181067,4/16/2016 11:00:00 AM,925
16115,6962181067,4/16/2016 12:00:00 PM,632
16116,6962181067,4/16/2016 1:00:00 PM,187
16117,6962181067,4/16/2016 2:00:00 PM,17
16118,6962181067,4/16/2016 3:00:00 PM,504
16119,6962181067,4/16/2016 4:00:00 PM,273
16120,6962181067,4/16/2016 5:00:00 PM,538
16121,6962181067,4/16/2016 6:00:00 PM,569
16122,6962181067,4/16/2016 7:00:00 PM,1274
16123,6962181067,4/16/2016 8:00:00 PM,635
16125,6962181067,4/16/2016 10:00:00 PM,72
16126,6962181067,4/16/2016 11:00:00 PM,47
16127,6962181067,4/17/2016 12:00:00 AM,5
16129,6962181067,4/17/2016 2:00:00 AM,30
16134,6962181067,4/17/2016 7:00:00 AM,201
16135,6962181067,4/17/2016 8:00:00 AM,1055
16136,6962181067,4/17/2016 9:00:00 AM,112
16137,6962181067,4/17/2016 10:00:00 AM,1095
16138,6962181067,4/17/2016 11:00:00 AM,353
16139,6962181067,4/17/2016 12:00:00 PM,1095
16140,6962181067,4/17/2016 1:00:00 PM,292
16141,6962181067,4/17/2016 2:00:00 PM,153
16142,6962181067,4/17/2016 3:00:00 PM,2012
16143,6962181067,4/17/2016 4:00:00 PM,1125
16144,6962181067,4/17/2016 5:00:00 PM,502
16145,6962181067,4/17/2016 6:00:00 PM,1035
16146,6962181067,4/17/2016 7:00:00 PM,1038
16149,6962181067,4/17/2016 10:00:00 PM,42
16154,6962181067,4/18/2016 3:00:00 AM,22
16157,6962181067,4/18/2016 6:00:00 AM,12
16158,6962181067,4/18/2016 7:00:00 AM,586
16159,6962181067,4/18/2016 8:00:00 AM,456
16160,6962181067,4/18/2016 9:00:00 AM,215
16161,6962181067,4/18/2016 10:00:00 AM,304
16163,6962181067,4/18/2016 12:00:00 PM,1276
16164,6962181067,4/18/2016 1:00:00 PM,67
16166,6962181067,4/18/2016 3:00:00 PM,687
16167,6962181067,4/18/2016 4:00:00 PM,1162
16168,6962181067,4/18/2016 5:00:00 PM,696
16169,6962181067,4/18/2016 6:00:00 PM,278
16170,6962181067,4/18/2016 7:00:00 PM,602
16173,6962181067,4/18/2016 10:00:00 PM,48
16174,6962181067,4/18/2016 11:00:00 PM,5
16175,6962181067,4/19/2016 12:00:00 AM,6
16177,6962181067,4/19/2016 2:00:00 AM,23
16183,6962181067,4/19/2016 8:00:00 AM,659
16184,6962181067,4/19/2016 9:00:00 AM,1360
16186,6962181067,4/19/2016 11:00:00 AM,94
16187,6962181067,4/19/2016 12:00:00 PM,45
16188,6962181067,4/19/2016 1:00:00 PM,258
16189,6962181067,4/19/2016 2:00:00 PM,40
16190,6962181067,4/19/2016 3:00:00 PM,921
16191,6962181067,4/19/2016 4:00:00 PM,1510
16192,6962181067,4/19/2016 5:00:00 PM,1284
16193,6962181067,4/19/2016 6:00:00 PM,170
16194,6962181067,4/19/2016 7:00:00 PM,143
16195,6962181067,4/19/2016 8:00:00 PM,87
16196,6962181067,4/19/2016 9:00:00 PM,22
16197,6962181067,4/19/2016 10:00:00 PM,6
16198,6962181067,4/19/2016 11:00:00 PM,31
16206,6962181067,4/20/2016 7:00:00 AM,625
16207,6962181067,4/20/2016 8:00:00 AM,735
16210,6962181067,4/20/2016 11:00:00 AM,693
16211,6962181067,4/20/2016 12:00:00 PM,2022
16213,6962181067,4/20/2016 2:00:00 PM,194
16214,6962181067,4/20/2016 3:00:00 PM,1397
16215,6962181067,4/20/2016 4:00:00 PM,4
16216,6962181067,4/20/2016 5:00:00 PM,254
16217,6962181067,4/20/2016 6:00:00 PM,411
16218,6962181067,4/20/2016 7:00:00 PM,65
16219,6962181067,4/20/2016 8:00:00 PM,525
16220,6962181067,4/20/2016 9:00:00 PM,14
16221,6962181067,4/20/2016 10:00:00 PM,51
16222,6962181067,4/20/2016 11:00:00 PM,12
16228,6962181067,4/21/2016 5:00:00 AM,4
16230,6962181067,4/21/2016 7:00:00 AM,815
16231,6962181067,4/21/2016 8:00:00 AM,240
16232,6962181067,4/21/2016 9:00:00 AM,1802
16234,6962181067,4/21/2016 11:00:00 AM,667
16237,6962181067,4/21/2016 2:00:00 PM,95
16238,6962181067,4/21/2016 3:00:00 PM,9
16239,6962181067,4/21/2016 4:00:00 PM,564
16240,6962181067,4/21/2016 5:00:00 PM,155
16241,6962181067,4/21/2016 6:00:00 PM,383
16242,6962181067,4/21/2016 7:00:00 PM,6
16243,6962181067,4/21/2016 8:00:00 PM,20
16245,6962181067,4/21/2016 10:00:00 PM,20
16253,6962181067,4/22/2016 6:00:00 AM,7
16254,6962181067,4/22/2016 7:00:00 AM,818
16255,6962181067,4/22/2016 8:00:00 AM,180
16257,6962181067,4/22/2016 10:00:00 AM,755
16258,6962181067,4/22/2016 11:00:00 AM,788
16259,6962181067,4/22/2016 12:00:00 PM,2193
16260,6962181067,4/22/2016 1:00:00 PM,17
16261,6962181067,4/22/2016 2:00:00 PM,271
16262,6962181067,4/22/2016 3:00:00 PM,170
16263,6962181067,4/22/2016 4:00:00 PM,716
16264,6962181067,4/22/2016 5:00:00 PM,579
16265,6962181067,4/22/2016 6:00:00 PM,338
16266,6962181067,4/22/2016 7:00:00 PM,495
16267,6962181067,4/22/2016 8:00:00 PM,29
16268,6962181067,4/22/2016 9:00:00 PM,36
16269,6962181067,4/22/2016 10:00:00 PM,32
16278,6962181067,4/23/2016 7:00:00 AM,7
16279,6962181067,4/23/2016 8:00:00 AM,650
16281,6962181067,4/23/2016 10:00:00 AM,292
16282,6962181067,4/23/2016 11:00:00 AM,189
16283,6962181067,4/23/2016 12:00:00 PM,445
16284,6962181067,4/23/2016 1:00:00 PM,250
16285,6962181067,4/23/2016 2:00:00 PM,1209
16286,6962181067,4/23/2016 3:00:00 PM,884
16287,6962181067,4/23/2016 4:00:00 PM,2124
16289,6962181067,4/23/2016 6:00:00 PM,619
16290,6962181067,4/23/2016 7:00:00 PM,1858
16291,6962181067,4/23/2016 8:00:00 PM,790
16292,6962181067,4/23/2016 9:00:00 PM,713
16293,6962181067,4/23/2016 10:00:00 PM,87
16294,6962181067,4/23/2016 11:00:00 PM,671
16302,6962181067,4/24/2016 7:00:00 AM,9
16303,6962181067,4/24/2016 8:00:00 AM,22
16304,6962181067,4/24/2016 9:00:00 AM,572
16305,6962181067,4/24/2016 10:00:00 AM,614
16306,6962181067,4/24/2016 11:00:00 AM,372
16307,6962181067,4/24/2016 12:00:00 PM,546
16308,6962181067,4/24/2016 1:00:00 PM,135
16309,6962181067,4/24/2016 2:00:00 PM,42
16310,6962181067,4/24/2016 3:00:00 PM,4
16311,6962181067,4/24/2016 4:00:00 PM,869
16312,6962181067,4/24/2016 5:00:00 PM,621
16313,6962181067,4/24/2016 6:00:00 PM,378
16314,6962181067,4/24/2016 7:00:00 PM,225
16315,6962181067,4/24/2016 8:00:00 PM,300
16316,6962181067,4/24/2016 9:00:00 PM,219
16317,6962181067,4/24/2016 10:00:00 PM,101
16323,6962181067,4/25/2016 4:00:00 AM,11
16326,6962181067,4/25/2016 7:00:00 AM,1330
16327,6962181067,4/25/2016 8:00:00 AM,1225
16328,6962181067,4/25/2016 9:00:00 AM,868
16330,6962181067,4/25/2016 11:00:00 AM,521
16331,6962181067,4/25/2016 12:00:00 PM,895
16333,6962181067,4/25/2016 2:00:00 PM,253
16334,6962181067,4/25/2016 3:00:00 PM,293
16335,6962181067,4/25/2016 4:00:00 PM,857
16336,6962181067,4/25/2016 5:00:00 PM,2818
16337,6962181067,4/25/2016 6:00:00 PM,285
16338,6962181067,4/25/2016 7:00:00 PM,130
16339,6962181067,4/25/2016 8:00:00 PM,14
16340,6962181067,4/25/2016 9:00:00 PM,8
16341,6962181067,4/25/2016 10:00:00 PM,95
16344,6962181067,4/26/2016 1:00:00 AM,7
16349,6962181067,4/26/2016 6:00:00 AM,188
16350,6962181067,4/26/2016 7:00:00 AM,514
16351,6962181067,4/26/2016 8:00:00 AM,429
16352,6962181067,4/26/2016 9:00:00 AM,501
16353,6962181067,4/26/2016 10:00:00 AM,665
16354,6962181067,4/26/2016 11:00:00 AM,832
16356,6962181067,4/26/2016 1:00:00 PM,22
16357,6962181067,4/26/2016 2:00:00 PM,58
16358,6962181067,4/26/2016 3:00:00 PM,323
16359,6962181067,4/26/2016 4:00:00 PM,251
16360,6962181067,4/26/2016 5:00:00 PM,161
16361,6962181067,4/26/2016 6:00:00 PM,857
16362,6962181067,4/26/2016 7:00:00 PM,299
16363,6962181067,4/26/2016 8:00:00 PM,216
16370,6962181067,4/27/2016 3:00:00 AM,8
16373,6962181067,4/27/2016 6:00:00 AM,77
16374,6962181067,4/27/2016 7:00:00 AM,660
16375,6962181067,4/27/2016 8:00:00 AM,588
16376,6962181067,4/27/2016 9:00:00 AM,259
16377,6962181067,4/27/2016 10:00:00 AM,441
16379,6962181067,4/27/2016 12:00:00 PM,371
16380,6962181067,4/27/2016 1:00:00 PM,23
16381,6962181067,4/27/2016 2:00:00 PM,71
16383,6962181067,4/27/2016 4:00:00 PM,816
16384,6962181067,4/27/2016 5:00:00 PM,620
16385,6962181067,4/27/2016 6:00:00 PM,799
16386,6962181067,4/27/2016 7:00:00 PM,1229
16387,6962181067,4/27/2016 8:00:00 PM,1106
16388,6962181067,4/27/2016 9:00:00 PM,50
16389,6962181067,4/27/2016 10:00:00 PM,6
16390,6962181067,4/27/2016 11:00:00 PM,115
16392,6962181067,4/28/2016 1:00:00 AM,4
16393,6962181067,4/28/2016 2:00:00 AM,38
16399,6962181067,4/28/2016 8:00:00 AM,632
16400,6962181067,4/28/2016 9:00:00 AM,901
16401,6962181067,4/28/2016 10:00:00 AM,775
16402,6962181067,4/28/2016 11:00:00 AM,1226
16404,6962181067,4/28/2016 1:00:00 PM,1469
16405,6962181067,4/28/2016 2:00:00 PM,168
16406,6962181067,4/28/2016 3:00:00 PM,851
16407,6962181067,4/28/2016 4:00:00 PM,394
16408,6962181067,4/28/2016 5:00:00 PM,1313
16409,6962181067,4/28/2016 6:00:00 PM,410
16410,6962181067,4/28/2016 7:00:00 PM,543
16411,6962181067,4/28/2016 8:00:00 PM,134
16421,6962181067,4/29/2016 6:00:00 AM,82
16422,6962181067,4/29/2016 7:00:00 AM,582
16423,6962181067,4/29/2016 8:00:00 AM,649
16424,6962181067,4/29/2016 9:00:00 AM,1162
16425,6962181067,4/29/2016 10:00:00 AM,1345
16426,6962181067,4/29/2016 11:00:00 AM,697
16427,6962181067,4/29/2016 12:00:00 PM,2129
16428,6962181067,4/29/2016 1:00:00 PM,100
16429,6962181067,4/29/2016 2:00:00 PM,89
16430,6962181067,4/29/2016 3:00:00 PM,587
16431,6962181067,4/29/2016 4:00:00 PM,737
16432,6962181067,4/29/2016 5:00:00 PM,526
16433,6962181067,4/29/2016 6:00:00 PM,979
16434,6962181067,4/29/2016 7:00:00 PM,433
16435,6962181067,4/29/2016 8:00:00 PM,560
16436,6962181067,4/29/2016 9:00:00 PM,77
16438,6962181067,4/29/2016 11:00:00 PM,28
16440,6962181067,4/30/2016 1:00:00 AM,7
16447,6962181067,4/30/2016 8:00:00 AM,10
16448,6962181067,4/30/2016 9:00:00 AM,572
16450,6962181067,4/30/2016 11:00:00 AM,736
16451,6962181067,4/30/2016 12:00:00 PM,613
16452,6962181067,4/30/2016 1:00:00 PM,824
16453,6962181067,4/30/2016 2:00:00 PM,676
16454,6962181067,4/30/2016 3:00:00 PM,271
16456,6962181067,4/30/2016 5:00:00 PM,407
16457,6962181067,4/30/2016 6:00:00 PM,686
16458,6962181067,4/30/2016 7:00:00 PM,384
16459,6962181067,4/30/2016 8:00:00 PM,1602
16466,6962181067,5/1/2016 3:00:00 AM,16
16471,6962181067,5/1/2016 8:00:00 AM,667
16472,6962181067,5/1/2016 9:00:00 AM,289
16473,6962181067,5/1/2016 10:00:00 AM,1647
16474,6962181067,5/1/2016 11:00:00 AM,295
16475,6962181067,5/1/2016 12:00:00 PM,205
16476,6962181067,5/1/2016 1:00:00 PM,139
16477,6962181067,5/1/2016 2:00:00 PM,181
16478,6962181067,5/1/2016 3:00:00 PM,163
16479,6962181067,5/1/2016 4:00:00 PM,25
16480,6962181067,5/1/2016 5:00:00 PM,468
16481,6962181067,5/1/2016 6:00:00 PM,544
16482,6962181067,5/1/2016 7:00:00 PM,740
16483,6962181067,5/1/2016 8:00:00 PM,31
16484,6962181067,5/1/2016 9:00:00 PM,40
16485,6962181067,5/1/2016 10:00:00 PM,4
16488,6962181067,5/2/2016 1:00:00 AM,6
16491,6962181067,5/2/2016 4:00:00 AM,29
16493,6962181067,5/2/2016 6:00:00 AM,68
16494,6962181067,5/2/2016 7:00:00 AM,1123
16495,6962181067,5/2/2016 8:00:00 AM,517
16496,6962181067,5/2/2016 9:00:00 AM,1469
16497,6962181067,5/2/2016 10:00:00 AM,752
16498,6962181067,5/2/2016 11:00:00 AM,528
16499,6962181067,5/2/2016 12:00:00 PM,1937
16500,6962181067,5/2/2016 1:00:00 PM,20
16501,6962181067,5/2/2016 2:00:00 PM,149
16502,6962181067,5/2/2016 3:00:00 PM,430
16503,6962181067,5/2/2016 4:00:00 PM,737
16504,6962181067,5/2/2016 5:00:00 PM,1006
16505,6962181067,5/2/2016 6:00:00 PM,1385
16506,6962181067,5/2/2016 7:00:00 PM,2368
16507,6962181067,5/2/2016 8:00:00 PM,50
16508,6962181067,5/2/2016 9:00:00 PM,44
16509,6962181067,5/2/2016 10:00:00 PM,178
16510,6962181067,5/2/2016 11:00:00 PM,116
16512,6962181067,5/3/2016 1:00:00 AM,28
16515,6962181067,5/3/2016 4:00:00 AM,67
16517,6962181067,5/3/2016 6:00:00 AM,6
16518,6962181067,5/3/2016 7:00:00 AM,1058
16519,6962181067,5/3/2016 8:00:00 AM,1083
16520,6962181067,5/3/2016 9:00:00 AM,111
16521,6962181067,5/3/2016 10:00:00 AM,1181
16522,6962181067,5/3/2016 11:00:00 AM,1729
16524,6962181067,5/3/2016 1:00:00 PM,1702
16525,6962181067,5/3/2016 2:00:00 PM,213
16526,6962181067,5/3/2016 3:00:00 PM,577
16527,6962181067,5/3/2016 4:00:00 PM,391
16528,6962181067,5/3/2016 5:00:00 PM,88
16529,6962181067,5/3/2016 6:00:00 PM,306
16530,6962181067,5/3/2016 7:00:00 PM,121
16531,6962181067,5/3/2016 8:00:00 PM,308
16532,6962181067,5/3/2016 9:00:00 PM,74
16533,6962181067,5/3/2016 10:00:00 PM,13
16536,6962181067,5/4/2016 1:00:00 AM,23
16537,6962181067,5/4/2016 2:00:00 AM,10
16539,6962181067,5/4/2016 4:00:00 AM,9
16541,6962181067,5/4/2016 6:00:00 AM,58
16542,6962181067,5/4/2016 7:00:00 AM,628
16543,6962181067,5/4/2016 8:00:00 AM,710
16544,6962181067,5/4/2016 9:00:00 AM,1066
16545,6962181067,5/4/2016 10:00:00 AM,1809
16546,6962181067,5/4/2016 11:00:00 AM,1621
16547,6962181067,5/4/2016 12:00:00 PM,455
16549,6962181067,5/4/2016 2:00:00 PM,61
16550,6962181067,5/4/2016 3:00:00 PM,294
16551,6962181067,5/4/2016 4:00:00 PM,308
16552,6962181067,5/4/2016 5:00:00 PM,521
16553,6962181067,5/4/2016 6:00:00 PM,731
16554,6962181067,5/4/2016 7:00:00 PM,1094
16555,6962181067,5/4/2016 8:00:00 PM,602
16557,6962181067,5/4/2016 10:00:00 PM,91
16558,6962181067,5/4/2016 11:00:00 PM,56
16560,6962181067,5/5/2016 1:00:00 AM,10
16565,6962181067,5/5/2016 6:00:00 AM,33
16566,6962181067,5/5/2016 7:00:00 AM,7
16567,6962181067,5/5/2016 8:00:00 AM,817
16568,6962181067,5/5/2016 9:00:00 AM,663
16569,6962181067,5/5/2016 10:00:00 AM,730
16570,6962181067,5/5/2016 11:00:00 AM,606
16571,6962181067,5/5/2016 12:00:00 PM,769
16572,6962181067,5/5/2016 1:00:00 PM,16
16573,6962181067,5/5/2016 2:00:00 PM,157
16574,6962181067,5/5/2016 3:00:00 PM,446
16575,6962181067,5/5/2016 4:00:00 PM,727
16576,6962181067,5/5/2016 5:00:00 PM,731
16577,6962181067,5/5/2016 6:00:00 PM,819
16579,6962181067,5/5/2016 8:00:00 PM,320
16583,6962181067,5/6/2016 12:00:00 AM,7
16590,6962181067,5/6/2016 7:00:00 AM,493
16591,6962181067,5/6/2016 8:00:00 AM,897
16592,6962181067,5/6/2016 9:00:00 AM,422
16593,6962181067,5/6/2016 10:00:00 AM,58
16594,6962181067,5/6/2016 11:00:00 AM,145
16595,6962181067,5/6/2016 12:00:00 PM,297
16596,6962181067,5/6/2016 1:00:00 PM,252
16597,6962181067,5/6/2016 2:00:00 PM,93
16598,6962181067,5/6/2016 3:00:00 PM,7
16599,6962181067,5/6/2016 4:00:00 PM,258
16600,6962181067,5/6/2016 5:00:00 PM,417
16601,6962181067,5/6/2016 6:00:00 PM,682
16602,6962181067,5/6/2016 7:00:00 PM,67
16603,6962181067,5/6/2016 8:00:00 PM,587
16604,6962181067,5/6/2016 9:00:00 PM,480
16605,6962181067,5/6/2016 10:00:00 PM,584
16606,6962181067,5/6/2016 11:00:00 PM,162
16607,6962181067,5/7/2016 12:00:00 AM,13
16608,6962181067,5/7/2016 1:00:00 AM,175
16609,6962181067,5/7/2016 2:00:00 AM,285
16610,6962181067,5/7/2016 3:00:00 AM,75
16611,6962181067,5/7/2016 4:00:00 AM,56
16613,6962181067,5/7/2016 6:00:00 AM,101
16615,6962181067,5/7/2016 8:00:00 AM,49
16616,6962181067,5/7/2016 9:00:00 AM,573
16617,6962181067,5/7/2016 10:00:00 AM,153
16618,6962181067,5/7/2016 11:00:00 AM,763
16619,6962181067,5/7/2016 12:00:00 PM,125
16620,6962181067,5/7/2016 1:00:00 PM,462
16621,6962181067,5/7/2016 2:00:00 PM,264
16623,6962181067,5/7/2016 4:00:00 PM,387
16624,6962181067,5/7/2016 5:00:00 PM,318
16625,6962181067,5/7/2016 6:00:00 PM,681
16626,6962181067,5/7/2016 7:00:00 PM,1026
16627,6962181067,5/7/2016 8:00:00 PM,502
16628,6962181067,5/7/2016 9:00:00 PM,294
16629,6962181067,5/7/2016 10:00:00 PM,319
16630,6962181067,5/7/2016 11:00:00 PM,194
16635,6962181067,5/8/2016 4:00:00 AM,87
16636,6962181067,5/8/2016 5:00:00 AM,4
16639,6962181067,5/8/2016 8:00:00 AM,5
16640,6962181067,5/8/2016 9:00:00 AM,48
16641,6962181067,5/8/2016 10:00:00 AM,771
16642,6962181067,5/8/2016 11:00:00 AM,569
16643,6962181067,5/8/2016 12:00:00 PM,429
16644,6962181067,5/8/2016 1:00:00 PM,53
16645,6962181067,5/8/2016 2:00:00 PM,106
16646,6962181067,5/8/2016 3:00:00 PM,196
16647,6962181067,5/8/2016 4:00:00 PM,1465
16648,6962181067,5/8/2016 5:00:00 PM,396
16649,6962181067,5/8/2016 6:00:00 PM,36
16654,6962181067,5/8/2016 11:00:00 PM,23
16662,6962181067,5/9/2016 7:00:00 AM,15
16663,6962181067,5/9/2016 8:00:00 AM,886
16664,6962181067,5/9/2016 9:00:00 AM,1322
16666,6962181067,5/9/2016 11:00:00 AM,690
16667,6962181067,5/9/2016 12:00:00 PM,383
16668,6962181067,5/9/2016 1:00:00 PM,106
16669,6962181067,5/9/2016 2:00:00 PM,169
16670,6962181067,5/9/2016 3:00:00 PM,14
16671,6962181067,5/9/2016 4:00:00 PM,116
16672,6962181067,5/9/2016 5:00:00 PM,890
16673,6962181067,5/9/2016 6:00:00 PM,100
